gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpkm_24h	fpkm_con	fpkm_diff
ENSG00000135127	BICDL1	5	0	5	2.92	5.01	2.09
ENSG00000139160	ETFBKMT	5	0	5	0.29	0.55	0.26
ENSG00000126216	TUBGCP3	5	0	5	18.01	19.39	1.38
ENSG00000136141	LRCH1	5	0	5	2.94	3.41	0.47
ENSG00000139496	NUP58	5	0	5	56.37	57.34	0.970000000000006
ENSG00000123179	EBPL	5	0	5	34.52	45.01	10.49
ENSG00000032742	IFT88	5	0	5	6.32	7.02	0.699999999999999
ENSG00000087301	TXNDC16	5	0	5	4.76	4.88	0.12
ENSG00000100714	MTHFD1	5	0	5	110.88	135.45	24.57
ENSG00000126803	HSPA2	5	0	5	0.03	0.79	0.76
ENSG00000247092	SNHG10	5	0	5	6.07	11.07	5
ENSG00000215271	HOMEZ	5	0	5	8.99	10.34	1.35
ENSG00000100575	TIMM9	5	0	5	50	59.37	9.37
ENSG00000089902	RCOR1	5	0	5	8.94	12.51	3.57
ENSG00000100461	RBM23	5	0	5	24.93	31.65	6.72
ENSG00000092200	RPGRIP1	5	0	5	0.04	0.4	0.36
ENSG00000119673	ACOT2	5	0	5	27.69	30.18	2.49
ENSG00000198604	BAZ1A	5	0	5	30.92	40.45	9.53
ENSG00000140006	WDR89	5	0	5	5.12	7.12	2
ENSG00000100902	PSMA6	5	0	5	102.52	146.79	44.27
ENSG00000169856	ONECUT1	5	0	5	0.04	0.22	0.18
ENSG00000198901	PRC1	5	0	5	90.62	92.06	1.44
ENSG00000075131	TIPIN	5	0	5	6.06	13.95	7.89
ENSG00000138617	PARP16	5	0	5	4.21	6.39	2.18
ENSG00000275120	AC048382.5	5	0	5	0.07	0.13	0.06
ENSG00000167004	PDIA3	5	0	5	337.11	351.9	14.79
ENSG00000074696	HACD3	5	0	5	35.69	39.72	4.03
ENSG00000178741	COX5A	5	0	5	255.17	264.55	9.38000000000002
ENSG00000261460	AC009690.2	5	0	5	0.3	0.6	0.3
ENSG00000157470	FAM81A	5	0	5	7.08	13.6	6.52
ENSG00000171766	GATM	5	0	5	0.11	1.28	1.17
ENSG00000179362	HMGN2P46	5	0	5	5.02	7.44	2.42
ENSG00000128973	CLN6	5	0	5	29.55	51.86	22.31
ENSG00000128731	HERC2	5	0	5	18.39	22.71	4.32
ENSG00000259803	SLC22A31	5	0	5	5.84	7.85	2.01
ENSG00000102984	ZNF821	5	0	5	3.93	5.23	1.3
ENSG00000132604	TERF2	5	0	5	29.96	38.61	8.65
ENSG00000103168	TAF1C	5	0	5	12.94	14.31	1.37
ENSG00000103494	RPGRIP1L	5	0	5	4.52	5.97	1.45
ENSG00000140995	DEF8	5	0	5	18.65	19.61	0.960000000000001
ENSG00000141013	GAS8	5	0	5	16.82	18.21	1.39
ENSG00000188827	SLX4	5	0	5	3.21	4.06	0.85
ENSG00000166188	ZNF319	5	0	5	5.3	5.77	0.47
ENSG00000261777	AC012184.3	5	0	5	0.47	1.98	1.51
ENSG00000206177	HBM	5	0	5	0.59	1.76	1.17
ENSG00000196678	ERI2	5	0	5	10.7	17.48	6.78
ENSG00000167395	ZNF646	5	0	5	6.87	8.3	1.43
ENSG00000089280	FUS	5	0	5	47.56	74.31	26.75
ENSG00000140691	ARMC5	5	0	5	2.46	4.43	1.97
ENSG00000260630	SNAI3-AS1	5	0	5	1.17	1.45	0.28
ENSG00000174177	CTU2	5	0	5	12.78	13.56	0.780000000000001
ENSG00000277639	AC007906.2	5	0	5	0.06	0.27	0.21
ENSG00000127578	WFIKKN1	5	0	5	0.28	0.55	0.27
ENSG00000091262	ABCC6	5	0	5	7.66	8.48	0.82
ENSG00000066654	THUMPD1	5	0	5	11.36	17.1	5.74
ENSG00000149930	TAOK2	5	0	5	14.58	23.4	8.82
ENSG00000169592	INO80E	5	0	5	76.52	86.73	10.21
ENSG00000185168	LINC00482	5	0	5	0.09	0.23	0.14
ENSG00000062725	APPBP2	5	0	5	6.75	10.68	3.93
ENSG00000083454	P2RX5	5	0	5	3.45	3.97	0.52
ENSG00000108479	GALK1	5	0	5	15.1	20.21	5.11
ENSG00000008294	SPAG9	5	0	5	19.2	22.41	3.21
ENSG00000055483	AC022966.1	5	0	5	13.15	16.9	3.75
ENSG00000108950	FAM20A	5	0	5	0.21	0.25	0.04
ENSG00000184619	KRBA2	5	0	5	1.36	2.07	0.71
ENSG00000188878	FBF1	5	0	5	6.61	11.63	5.02
ENSG00000132382	MYBBP1A	5	0	5	70.62	81.85	11.23
ENSG00000141127	PRPSAP2	5	0	5	13.34	18.02	4.68
ENSG00000258890	CEP95	5	0	5	9.9	15.97	6.07
ENSG00000141580	WDR45B	5	0	5	46.37	50.99	4.62
ENSG00000167088	SNRPD1	5	0	5	57	82.3	25.3
ENSG00000141759	TXNL4A	5	0	5	75.74	94.19	18.45
ENSG00000178127	NDUFV2	5	0	5	159.58	162.18	2.59999999999999
ENSG00000150477	KIAA1328	5	0	5	2.17	2.86	0.69
ENSG00000267586	LINC00907	5	0	5	0.07	0.12	0.05
ENSG00000132199	ENOSF1	5	0	5	31.53	36.45	4.92
ENSG00000267040	AC027097.1	5	0	5	0.56	0.81	0.25
ENSG00000263917	AC011825.3	5	0	5	0.09	0.47	0.38
ENSG00000166342	NETO1	5	0	5	60.97	81.92	20.95
ENSG00000104835	SARS2	5	0	5	27.89	29.62	1.73
ENSG00000213753	CENPBD1P1	5	0	5	23.43	30.55	7.12
ENSG00000090924	PLEKHG2	5	0	5	6.85	14.11	7.26
ENSG00000196357	ZNF565	5	0	5	0.62	0.64	0.02
ENSG00000197857	ZNF44	5	0	5	3.56	4.43	0.87
ENSG00000188033	ZNF490	5	0	5	1.22	1.56	0.34
ENSG00000063244	U2AF2	5	0	5	170.46	171.48	1.01999999999998
ENSG00000267106	ZNF561-AS1	5	0	5	1.88	4.24	2.36
ENSG00000105726	ATP13A1	5	0	5	48.25	67.09	18.84
ENSG00000088247	KHSRP	5	0	5	193.2	234.04	40.84
ENSG00000251247	ZNF345	5	0	5	0.2	0.51	0.31
ENSG00000105397	TYK2	5	0	5	52.51	69.18	16.67
ENSG00000186994	KANK3	5	0	5	1.35	2.96	1.61
ENSG00000115257	PCSK4	5	0	5	5.83	6.04	0.21
ENSG00000275395	FCGBP	5	0	5	1.62	2.75	1.13
ENSG00000167595	PROSER3	5	0	5	16.62	18.56	1.94
ENSG00000130511	SSBP4	5	0	5	71.48	74.8	3.31999999999999
ENSG00000181035	SLC25A42	5	0	5	5.12	6.17	1.05
ENSG00000267348	GEMIN7-AS1	5	0	5	0.49	1.56	1.07
ENSG00000183207	RUVBL2	5	0	5	61.45	72.24	10.79
ENSG00000129932	DOHH	5	0	5	4.52	4.91	0.390000000000001
ENSG00000104960	PTOV1	5	0	5	83.04	87.03	3.98999999999999
ENSG00000127511	SIN3B	5	0	5	20.62	21.11	0.489999999999998
ENSG00000105705	SUGP1	5	0	5	19.27	32.96	13.69
ENSG00000129990	SYT5	5	0	5	0.05	0.15	0.1
ENSG00000233392	AC104809.2	5	0	5	7.05	8.49	1.44
ENSG00000144451	SPAG16	5	0	5	2.11	2.49	0.38
ENSG00000135925	WNT10A	5	0	5	1.34	1.54	0.2
ENSG00000118242	MREG	5	0	5	1.88	3.4	1.52
ENSG00000144445	KANSL1L	5	0	5	2.66	3.77	1.11
ENSG00000115539	PDCL3	5	0	5	16.92	21.02	4.1
ENSG00000118960	HS1BP3	5	0	5	14.68	15.87	1.19
ENSG00000123600	METTL8	5	0	5	16.84	18.11	1.27
ENSG00000121988	ZRANB3	5	0	5	3.27	3.74	0.47
ENSG00000055044	NOP58	5	0	5	30.78	41.16	10.38
ENSG00000143952	VPS54	5	0	5	4.59	5.74	1.15
ENSG00000178623	GPR35	5	0	5	0.13	0.52	0.39
ENSG00000138080	EMILIN1	5	0	5	0.26	0.59	0.33
ENSG00000178074	C2orf69	5	0	5	5.79	7.26	1.47
ENSG00000173744	AGFG1	5	0	5	19.87	21.41	1.54
ENSG00000055332	EIF2AK2	5	0	5	6	8.72	2.72
ENSG00000163083	INHBB	5	0	5	5.08	5.46	0.38
ENSG00000144152	FBLN7	5	0	5	0.11	0.44	0.33
ENSG00000115241	PPM1G	5	0	5	55.62	66.49	10.87
ENSG00000213160	KLHL23	5	0	5	3.1	9.17	6.07
ENSG00000134308	YWHAQ	5	0	5	122.71	154.12	31.41
ENSG00000064933	PMS1	5	0	5	6.38	8.35	1.97
ENSG00000125813	PAX1	5	0	5	2.59	4.02	1.43
ENSG00000101447	FAM83D	5	0	5	28.54	31.5	2.96
ENSG00000225377	NRSN2-AS1	5	0	5	5.59	6.81	1.22
ENSG00000125864	BFSP1	5	0	5	0.09	0.2	0.11
ENSG00000175170	FAM182B	5	0	5	0.71	1.92	1.21
ENSG00000188559	RALGAPA2	5	0	5	3.08	5.23	2.15
ENSG00000159259	CHAF1B	5	0	5	7.22	12.45	5.23
ENSG00000157601	MX1	5	0	5	0.75	1.96	1.21
ENSG00000184441	AP001062.1	5	0	5	0.24	0.9	0.66
ENSG00000160208	RRP1B	5	0	5	6.45	11.66	5.21
ENSG00000186575	NF2	5	0	5	16.5	17.47	0.969999999999999
ENSG00000100304	TTLL12	5	0	5	114.08	130.25	16.17
ENSG00000128298	BAIAP2L2	5	0	5	0.48	0.84	0.36
ENSG00000100416	TRMU	5	0	5	16.46	26.2	9.74
ENSG00000231711	LINC00899	5	0	5	3.03	6.01	2.98
ENSG00000182858	ALG12	5	0	5	13.67	28.07	14.4
ENSG00000100023	PPIL2	5	0	5	16.03	29.92	13.89
ENSG00000163961	RNF168	5	0	5	9.83	11.66	1.83
ENSG00000085276	MECOM	5	0	5	1.24	1.39	0.15
ENSG00000250608	AC010210.1	5	0	5	1.55	2.6	1.05
ENSG00000144736	SHQ1	5	0	5	1.88	5.24	3.36
ENSG00000163539	CLASP2	5	0	5	14.49	17.03	2.54
ENSG00000214160	ALG3	5	0	5	101.69	117.15	15.46
ENSG00000004534	RBM6	5	0	5	19.19	22.86	3.67
ENSG00000163904	SENP2	5	0	5	7.35	12.01	4.66
ENSG00000132153	DHX30	5	0	5	18.49	21.45	2.96
ENSG00000113838	TBCCD1	5	0	5	6.9	8.95	2.05
ENSG00000144455	SUMF1	5	0	5	5.83	7.49	1.66
ENSG00000114790	ARHGEF26	5	0	5	49.51	86.05	36.54
ENSG00000206560	ANKRD28	5	0	5	10.27	12.04	1.77
ENSG00000145113	MUC4	5	0	5	0.78	1.33	0.55
ENSG00000272410	AC022384.1	5	0	5	2.79	5.48	2.69
ENSG00000173402	DAG1	5	0	5	23.05	32.25	9.2
ENSG00000010327	STAB1	5	0	5	0.3	0.62	0.32
ENSG00000173540	GMPPB	5	0	5	10.3	14.95	4.65
ENSG00000175161	CADM2	5	0	5	0.36	0.72	0.36
ENSG00000163686	ABHD6	5	0	5	5.62	8.8	3.18
ENSG00000164116	GUCY1A1	5	0	5	12.61	28.3	15.69
ENSG00000109685	NSD2	5	0	5	25	27.06	2.06
ENSG00000138821	SLC39A8	5	0	5	44.16	66.49	22.33
ENSG00000145147	SLIT2	5	0	5	0.02	0.03	0.01
ENSG00000121892	PDS5A	5	0	5	15.53	20.51	4.98
ENSG00000018189	RUFY3	5	0	5	7.11	12.57	5.46
ENSG00000109501	WFS1	5	0	5	13.47	17.71	4.24
ENSG00000170516	COX7B2	5	0	5	2.15	2.89	0.74
ENSG00000132466	ANKRD17	5	0	5	24.09	25.16	1.07
ENSG00000151623	NR3C2	5	0	5	1.52	1.91	0.39
ENSG00000245685	FRG1-DT	5	0	5	0.11	0.23	0.12
ENSG00000170584	NUDCD2	5	0	5	25.52	29.44	3.92
ENSG00000160867	FGFR4	5	0	5	3.75	4.35	0.6
ENSG00000113430	IRX4	5	0	5	16.59	33.16	16.57
ENSG00000180104	EXOC3	5	0	5	17.17	21.53	4.36
ENSG00000197226	TBC1D9B	5	0	5	69.96	80.22	10.26
ENSG00000188818	ZDHHC11	5	0	5	11.28	11.94	0.66
ENSG00000113638	TTC33	5	0	5	2.87	3.66	0.79
ENSG00000153157	SYCP2L	5	0	5	1.29	1.97	0.68
ENSG00000170734	POLH	5	0	5	8.2	11.03	2.83
ENSG00000185760	KCNQ5	5	0	5	1.89	1.95	0.0600000000000001
ENSG00000124688	MAD2L1BP	5	0	5	11.79	13.4	1.61
ENSG00000112576	CCND3	5	0	5	43.18	56.02	12.84
ENSG00000146433	TMEM181	5	0	5	1.8	2.42	0.62
ENSG00000112685	EXOC2	5	0	5	3.27	4.18	0.91
ENSG00000146457	WTAP	5	0	5	20.05	21.52	1.47
ENSG00000124523	SIRT5	5	0	5	8.82	14.13	5.31
ENSG00000112584	FAM120B	5	0	5	4.97	6.19	1.22
ENSG00000112759	SLC29A1	5	0	5	27.49	46.14	18.65
ENSG00000224843	LINC00240	5	0	5	1.26	1.58	0.32
ENSG00000234753	FOXP4-AS1	5	0	5	11.97	14.49	2.52
ENSG00000127955	GNAI1	5	0	5	2.17	4.09	1.92
ENSG00000106554	CHCHD3	5	0	5	31.81	40.27	8.46
ENSG00000261115	TMEM178B	5	0	5	0.02	0.06	0.04
ENSG00000009954	BAZ1B	5	0	5	38.29	40.64	2.35
ENSG00000106635	BCL7B	5	0	5	36.85	47.79	10.94
ENSG00000146731	CCT6A	5	0	5	106.1	114.63	8.53
ENSG00000161036	LRWD1	5	0	5	9.24	11.06	1.82
ENSG00000272391	POM121C	5	0	5	51.17	56.15	4.98
ENSG00000136267	DGKB	5	0	5	0.96	1.83	0.87
ENSG00000106546	AHR	5	0	5	2.43	3.79	1.36
ENSG00000164898	FMC1	5	0	5	6.32	8.1	1.78
ENSG00000135241	PNPLA8	5	0	5	9.66	10.3	0.640000000000001
ENSG00000106443	PHF14	5	0	5	8.19	12.27	4.08
ENSG00000004866	ST7	5	0	5	21.62	22.82	1.2
ENSG00000248919	ATP5MF-PTCD1	5	0	5	5.7	7.75	2.05
ENSG00000106246	PTCD1	5	0	5	3.21	5.68	2.47
ENSG00000204946	ZNF783	5	0	5	4.04	4.84	0.8
ENSG00000136238	RAC1	5	0	5	109.39	113.97	4.58
ENSG00000153317	ASAP1	5	0	5	29.32	37.94	8.62
ENSG00000181085	MAPK15	5	0	5	8.75	13.06	4.31
ENSG00000169439	SDC2	5	0	5	8.27	9.96	1.69
ENSG00000156787	TBC1D31	5	0	5	4.58	6.59	2.01
ENSG00000178460	MCMDC2	5	0	5	4.65	6.5	1.85
ENSG00000023287	RB1CC1	5	0	5	10.95	12.11	1.16
ENSG00000165084	C8orf34	5	0	5	0.47	0.9	0.43
ENSG00000133863	TEX15	5	0	5	0.24	1.42	1.18
ENSG00000137571	SLCO5A1	5	0	5	1.41	1.43	0.02
ENSG00000119403	PHF19	5	0	5	4.68	7.34	2.66
ENSG00000148335	NTMT1	5	0	5	20.62	30.15	9.53
ENSG00000106991	ENG	5	0	5	0.21	1.18	0.97
ENSG00000137135	ARHGEF39	5	0	5	10.16	22.64	12.48
ENSG00000119121	TRPM6	5	0	5	0.01	0.16	0.15
ENSG00000090054	SPTLC1	5	0	5	16.08	16.35	0.270000000000003
ENSG00000165209	STRBP	5	0	5	20.83	24.92	4.09
ENSG00000182378	PLCXD1	5	0	5	4.9	8.34	3.44
ENSG00000213468	FIRRE	5	0	5	0.11	0.78	0.67
ENSG00000102144	PGK1	5	0	5	238.62	391.44	152.82
ENSG00000204131	NHSL2	5	0	5	0.12	0.44	0.32
ENSG00000184216	IRAK1	5	0	5	105.98	109.58	3.59999999999999
ENSG00000186871	ERCC6L	5	0	5	2.89	6.09	3.2
ENSG00000047644	WWC3	5	0	5	3.85	4.56	0.71
ENSG00000169895	SYAP1	5	0	5	26.04	28.43	2.39
ENSG00000188158	NHS	5	0	5	0.11	0.26	0.15
ENSG00000204054	LINC00963	18	14	4	24.48	33.4	8.92
ENSG00000225937	PCA3	12	8	4	1.28	2.61	1.33
ENSG00000127586	CHTF18	11	7	4	42.72	56.66	13.94
ENSG00000180891	CUEDC1	11	7	4	6.59	9.53	2.94
ENSG00000226471	Z93930.2	11	7	4	2.93	4.52	1.59
ENSG00000203709	MIR29B2CHG	10	6	4	0.47	0.54	0.0700000000000001
ENSG00000156515	HK1	10	6	4	65.26	70.58	5.31999999999999
ENSG00000132932	ATP8A2	10	6	4	0.11	0.16	0.05
ENSG00000267968	AC011523.1	10	6	4	0.53	2.6	2.07
ENSG00000144535	DIS3L2	10	6	4	10.21	12.32	2.11
ENSG00000001617	SEMA3F	9	5	4	10.99	11.56	0.57
ENSG00000154122	ANKH	9	5	4	48.97	52.35	3.38
ENSG00000104365	IKBKB	9	5	4	8.77	11.14	2.37
ENSG00000010803	SCMH1	8	4	4	51.8	56.44	4.64
ENSG00000273046	AC012531.2	8	4	4	0.02	0.68	0.66
ENSG00000104129	DNAJC17	8	4	4	21.91	23.16	1.25
ENSG00000103056	SMPD3	8	4	4	0.29	0.72	0.43
ENSG00000162065	TBC1D24	8	4	4	11.55	12.31	0.76
ENSG00000115687	PASK	8	4	4	16.31	24.63	8.32
ENSG00000197381	ADARB1	8	4	4	6	9.85	3.85
ENSG00000265590	C21orf59-TCP10L	8	4	4	4.75	5.64	0.89
ENSG00000100401	RANGAP1	8	4	4	51.4	63.03	11.63
ENSG00000188112	C6orf132	8	4	4	13.76	14.32	0.56
ENSG00000092964	DPYSL2	8	4	4	3.6	4.65	1.05
ENSG00000176248	ANAPC2	8	4	4	22.4	30.56	8.16
ENSG00000143786	CNIH3	7	3	4	0.68	1.17	0.49
ENSG00000135698	MPHOSPH6	7	3	4	18.99	22.63	3.64
ENSG00000198106	AC025279.1	7	3	4	0.05	0.13	0.08
ENSG00000103245	CIAO3	7	3	4	17.39	22.47	5.08
ENSG00000049283	EPN3	7	3	4	52.89	59.57	6.68
ENSG00000247011	AC005920.1	7	3	4	0.32	2.27	1.95
ENSG00000141258	SGSM2	7	3	4	21.15	26.16	5.01
ENSG00000105401	CDC37	7	3	4	186.63	192.22	5.59
ENSG00000115594	IL1R1	7	3	4	6.78	13.27	6.49
ENSG00000101079	NDRG3	7	3	4	34.13	42.81	8.68
ENSG00000100311	PDGFB	7	3	4	5.78	6.59	0.81
ENSG00000173890	GPR160	7	3	4	12.77	16.92	4.15
ENSG00000261796	ISY1-RAB43	7	3	4	6.48	8.31	1.83
ENSG00000188001	TPRG1	7	3	4	0.02	0.6	0.58
ENSG00000133657	ATP13A3	7	3	4	12.46	18.35	5.89
ENSG00000214367	HAUS3	7	3	4	5.66	5.78	0.12
ENSG00000129103	SUMF2	7	3	4	78.41	84.55	6.14
ENSG00000225146	AC073957.1	7	3	4	0.19	0.73	0.54
ENSG00000104635	SLC39A14	7	3	4	33.85	39.82	5.97
ENSG00000160957	RECQL4	7	3	4	28.05	55.35	27.3
ENSG00000188747	NOXA1	7	3	4	3.22	3.55	0.33
ENSG00000020129	NCDN	6	2	4	19.41	28.83	9.42
ENSG00000049239	H6PD	6	2	4	10.8	12.22	1.42
ENSG00000163462	TRIM46	6	2	4	3.97	4.19	0.22
ENSG00000204084	INPP5B	6	2	4	5.04	6.15	1.11
ENSG00000084073	ZMPSTE24	6	2	4	16.01	21.02	5.01
ENSG00000116539	ASH1L	6	2	4	7.56	9.87	2.31
ENSG00000138336	TET1	6	2	4	0.43	0.87	0.44
ENSG00000184363	PKP3	6	2	4	56.13	84.89	28.76
ENSG00000109956	B3GAT1	6	2	4	0.03	0.26	0.23
ENSG00000054967	RELT	6	2	4	2.87	3.61	0.74
ENSG00000100811	YY1	6	2	4	49.32	53.56	4.24
ENSG00000100490	CDKL1	6	2	4	0.76	1.21	0.45
ENSG00000154237	LRRK1	6	2	4	0.66	1.25	0.59
ENSG00000213380	COG8	6	2	4	11.26	14.96	3.7
ENSG00000121281	ADCY7	6	2	4	2.66	3.62	0.96
ENSG00000175938	ORAI3	6	2	4	7.89	10.88	2.99
ENSG00000178226	PRSS36	6	2	4	2.01	2.16	0.15
ENSG00000159708	LRRC36	6	2	4	0.16	0.42	0.26
ENSG00000141574	SECTM1	6	2	4	16.79	19.99	3.2
ENSG00000129657	SEC14L1	6	2	4	16.42	18.57	2.15
ENSG00000178921	PFAS	6	2	4	14.28	18.25	3.97
ENSG00000173918	C1QTNF1	6	2	4	0.04	0.1	0.06
ENSG00000004139	SARM1	6	2	4	20.85	21.75	0.899999999999999
ENSG00000262633	AC005670.2	6	2	4	3.45	7.12	3.67
ENSG00000131473	ACLY	6	2	4	138.09	183.34	45.25
ENSG00000224367	OACYLP	6	2	4	1.39	3.92	2.53
ENSG00000205517	RGL3	6	2	4	14.23	16.61	2.38
ENSG00000130270	ATP8B3	6	2	4	0.45	0.67	0.22
ENSG00000172478	MAB21L4	6	2	4	0.09	0.75	0.66
ENSG00000170485	NPAS2	6	2	4	8.58	9.6	1.02
ENSG00000115761	NOL10	6	2	4	8.39	12.24	3.85
ENSG00000159399	HK2	6	2	4	8.81	13.23	4.42
ENSG00000186132	C2orf76	6	2	4	6.65	10.96	4.31
ENSG00000230613	HM13-AS1	6	2	4	0.48	0.72	0.24
ENSG00000157538	VPS26C	6	2	4	11.3	11.9	0.6
ENSG00000184949	FAM227A	6	2	4	0.71	2.45	1.74
ENSG00000008735	MAPK8IP2	6	2	4	11.63	13.73	2.1
ENSG00000114867	EIF4G1	6	2	4	395.15	460.81	65.66
ENSG00000114805	PLCH1	6	2	4	1.74	2.42	0.68
ENSG00000160801	PTH1R	6	2	4	0.24	2.05	1.81
ENSG00000233058	LINC00884	6	2	4	0.14	0.17	0.03
ENSG00000168421	RHOH	6	2	4	0.02	0.14	0.12
ENSG00000070614	NDST1	6	2	4	20.84	29.96	9.12
ENSG00000174705	SH3PXD2B	6	2	4	3.16	8.11	4.95
ENSG00000168916	ZNF608	6	2	4	3.6	4.08	0.48
ENSG00000078399	HOXA9	6	2	4	0.55	0.94	0.39
ENSG00000128610	FEZF1	6	2	4	0.14	0.54	0.4
ENSG00000006634	DBF4	6	2	4	26.58	35.84	9.26000000000001
ENSG00000148384	INPP5E	6	2	4	4.87	6.05	1.18
ENSG00000189221	MAOA	6	2	4	51.39	59.86	8.47
ENSG00000077157	PPP1R12B	5	1	4	3.31	4.71	1.4
ENSG00000143740	SNAP47	5	1	4	16.37	24.86	8.49
ENSG00000058668	ATP2B4	5	1	4	11.11	12.96	1.85
ENSG00000120334	CENPL	5	1	4	5.31	9.07	3.76
ENSG00000215910	C1orf167	5	1	4	0.61	0.67	0.0600000000000001
ENSG00000007341	ST7L	5	1	4	16.3	18.62	2.32
ENSG00000180488	MIGA1	5	1	4	4.08	4.27	0.19
ENSG00000117461	PIK3R3	5	1	4	7.87	11.64	3.77
ENSG00000162426	SLC45A1	5	1	4	0.92	1.15	0.23
ENSG00000142765	SYTL1	5	1	4	20.97	25.99	5.02
ENSG00000234222	LIX1L-AS1	5	1	4	0.52	1.22	0.7
ENSG00000215912	TTC34	5	1	4	0.01	0.1	0.09
ENSG00000183317	EPHA10	5	1	4	1.21	4.12	2.91
ENSG00000178096	BOLA1	5	1	4	15.71	25.78	10.07
ENSG00000153936	HS2ST1	5	1	4	5.46	7.63	2.17
ENSG00000168243	GNG4	5	1	4	4.63	4.68	0.0499999999999998
ENSG00000224051	CPTP	5	1	4	33.06	42.32	9.26
ENSG00000148634	HERC4	5	1	4	4.82	7.38	2.56
ENSG00000095564	BTAF1	5	1	4	8.69	12.43	3.74
ENSG00000138190	EXOC6	5	1	4	2.7	4.75	2.05
ENSG00000151465	CDC123	5	1	4	112.76	128.43	15.67
ENSG00000107821	KAZALD1	5	1	4	14.34	23.85	9.51
ENSG00000185737	NRG3	5	1	4	0.04	0.15	0.11
ENSG00000120049	KCNIP2	5	1	4	0.52	0.89	0.37
ENSG00000185627	PSMD13	5	1	4	57.02	59.44	2.41999999999999
ENSG00000173327	MAP3K11	5	1	4	42.55	46.46	3.91
ENSG00000177225	GATD1	5	1	4	22.06	41.65	19.59
ENSG00000184154	LRTOMT	5	1	4	10.16	12.22	2.06
ENSG00000081760	AACS	5	1	4	10.31	13.21	2.9
ENSG00000049130	KITLG	5	1	4	0.5	0.92	0.42
ENSG00000258334	AC125611.4	5	1	4	0.09	0.19	0.1
ENSG00000177359	AC024940.2	5	1	4	0.92	1.86	0.94
ENSG00000111737	RAB35	5	1	4	21.89	27.42	5.53
ENSG00000127870	RNF6	5	1	4	28.21	32.66	4.45
ENSG00000134882	UBAC2	5	1	4	29.43	30.42	0.990000000000002
ENSG00000126804	ZBTB1	5	1	4	7.99	12	4.01
ENSG00000070182	SPTB	5	1	4	0.03	0.42	0.39
ENSG00000179008	C14orf39	5	1	4	0.33	0.63	0.3
ENSG00000080824	HSP90AA1	5	1	4	355.04	452.31	97.27
ENSG00000169118	CSNK1G1	5	1	4	6.3	6.67	0.37
ENSG00000137831	UACA	5	1	4	14.29	16.63	2.34
ENSG00000128944	KNSTRN	5	1	4	31.73	37.05	5.32
ENSG00000140157	NIPA2	5	1	4	16.82	26.36	9.54
ENSG00000140259	MFAP1	5	1	4	13.59	19.33	5.74
ENSG00000140479	PCSK6	5	1	4	11.4	12.03	0.629999999999999
ENSG00000137872	SEMA6D	5	1	4	0.06	0.52	0.46
ENSG00000260896	ARLNC1	5	1	4	0.21	0.87	0.66
ENSG00000154102	C16orf74	5	1	4	6.33	7.39	1.06
ENSG00000260083	MIR762HG	5	1	4	2.28	2.3	0.02
ENSG00000103507	BCKDK	5	1	4	105.49	111.12	5.63000000000001
ENSG00000169221	TBC1D10B	5	1	4	24.89	32.63	7.74
ENSG00000167264	DUS2	5	1	4	6.43	8.81	2.38
ENSG00000124067	SLC12A4	5	1	4	0.46	1.36	0.9
ENSG00000167186	COQ7	5	1	4	6.3	12.57	6.27
ENSG00000177469	CAVIN1	5	1	4	1.94	2.58	0.64
ENSG00000169689	CENPX	5	1	4	93.38	143.41	50.03
ENSG00000214226	C17orf67	5	1	4	0.83	1.55	0.72
ENSG00000129255	MPDU1	5	1	4	97.74	124.28	26.54
ENSG00000108556	CHRNE	5	1	4	0.45	0.84	0.39
ENSG00000184060	ADAP2	5	1	4	2.94	4.44	1.5
ENSG00000178307	TMEM11	5	1	4	37.74	42.13	4.39
ENSG00000212719	LINC02693	5	1	4	3.01	4.5	1.49
ENSG00000108469	RECQL5	5	1	4	14.32	16.88	2.56
ENSG00000168461	RAB31	5	1	4	4.37	8.58	4.21
ENSG00000082397	EPB41L3	5	1	4	0.36	0.59	0.23
ENSG00000152217	SETBP1	5	1	4	2.19	2.9	0.71
ENSG00000101557	USP14	5	1	4	47.76	62.74	14.98
ENSG00000142515	KLK3	5	1	4	1159.1	2323.15	1164.05
ENSG00000167749	KLK4	5	1	4	316.48	357.53	41.05
ENSG00000167747	C19orf48	5	1	4	376.33	402.83	26.5
ENSG00000142039	CCDC97	5	1	4	12.57	12.96	0.390000000000001
ENSG00000185988	PLK5	5	1	4	0.14	0.46	0.32
ENSG00000267436	AC005786.3	5	1	4	8.89	10.74	1.85
ENSG00000176472	ZNF575	5	1	4	0.92	0.95	0.0299999999999999
ENSG00000006638	TBXA2R	5	1	4	0.15	0.4	0.25
ENSG00000115159	GPD2	5	1	4	15.2	18.53	3.33
ENSG00000143797	MBOAT2	5	1	4	58.16	80.96	22.8
ENSG00000162944	RFTN2	5	1	4	0.02	0.09	0.07
ENSG00000115561	CHMP3	5	1	4	32.42	32.68	0.259999999999998
ENSG00000179818	PCBP1-AS1	5	1	4	4.91	6.19	1.28
ENSG00000281131	SCHLAP1	5	1	4	3	4.05	1.05
ENSG00000064012	CASP8	5	1	4	5.54	10.19	4.65
ENSG00000224189	HAGLR	5	1	4	0.51	1.25	0.74
ENSG00000091436	MAP3K20	5	1	4	3.5	4.53	1.03
